stock1,stock2,correlation,lag
PWR,TXN,-0.0003384884827615186,1
PWR,TXT,0.0017044000968014518,1
PWR,TYL,0.0009602087235399231,1
PWR,UAL,-0.00044987422374907505,30
PWR,UBER,-0.0006579596714224018,30
PWR,UDR,-0.0006105352827237717,1
PWR,UHS,0.0022575472943432637,1
PWR,ULTA,0.0004077077948740874,1
PWR,UNH,0.0005776339876181041,1
PWR,UNP,0.000506676678993546,120
PWR,UPS,-0.0002696840233404051,120
PWR,URI,0.0018438493362579636,1
PWR,USB,-0.0006110583799342472,30
PWR,V,0.00018352243936061344,1
PWR,VICI,0.0009072416270930596,1
PWR,VLO,0.0009614784427134877,1
PWR,VLTO,0.0004477197822686494,10
PWR,VMC,0.0029420973925947803,1
PWR,VRSK,0.0004322519266623121,1
PWR,VRSN,0.000438065086744802,1
PWR,VRTX,0.0005317797947694041,1
PWR,VST,0.0003599139849746045,1
PWR,VTR,0.0005242354315310157,1
PWR,VTRS,0.0006902525073852277,10
PWR,VZ,0.0004566845149039038,5
PWR,WAB,0.001511834567490231,1
PWR,WAT,0.001311235133342118,1
PWR,WBA,0.0005639922616598307,10
PWR,WBD,0.0017227699269977649,1
PWR,WDC,0.0005012097653866222,20
PWR,WEC,-0.0007828391265239016,1
PWR,WELL,0.00037995898972025807,1
PWR,WFC,-0.00039789342913175234,30
PWR,WM,-0.0003693942033761588,5
PWR,WMB,-0.00018451613707298024,10
PWR,WMT,0.00037873797203476586,1
PWR,WRB,0.0003711922887702666,1
PWR,WRK,-0.0005603528022265367,30
PWR,WST,0.001397635203794181,5
PWR,WTW,0.0004991363857021717,1
PWR,WY,-0.0002486822438342022,30
PWR,WYNN,0.0004820144886785924,60
PWR,XEL,0.00016960042504183122,60
PWR,XOM,0.0001997356623452441,10
PWR,XYL,0.0004378491831987952,10
PWR,YUM,0.001081036344519244,1
PWR,ZBH,0.0006900548737590879,1
PWR,ZBRA,0.0011970510373439987,1
PWR,ZTS,0.0007605908979423265,1
PYPL,QCOM,-0.0008099219357827737,5
PYPL,QRVO,0.0022830600938470664,1
PYPL,RCL,-0.0003002830331538415,1
PYPL,REG,0.0008076556589247137,1
PYPL,REGN,-0.0005245122017702417,60
PYPL,RF,0.001629674672305989,1
PYPL,RHI,0.0006499971495880562,1
PYPL,RJF,0.000964923696099757,1
PYPL,RL,0.0018719721382717024,1
PYPL,RMD,0.0007874291783036385,1
PYPL,ROK,-0.0005528512965215062,30
PYPL,ROL,0.0004301821171603896,60
PYPL,ROP,0.0004520315855627023,1
PYPL,ROST,-0.0007087582770678185,5
PYPL,RSG,0.00023888623373983134,180
PYPL,RTX,0.0005030907498307902,5
PYPL,RVTY,0.0011389790344708043,1
PYPL,SBAC,0.0017040671107027166,1
PYPL,SBUX,0.0008793765161181894,5
PYPL,SCHW,0.0015523683454099393,1
PYPL,SHW,0.00025868429573927066,1
PYPL,SJM,0.0003702029851809396,10
PYPL,SLB,0.000568437254031598,20
PYPL,SMCI,0.002049037303920337,1
PYPL,SNA,0.0012869109129573291,1
PYPL,SNPS,0.00047087400417126514,1
PYPL,SO,0.0005482555269524036,5
PYPL,SOLV,0.0,1
PYPL,SPG,0.0016140044789701754,1
PYPL,SPGI,0.0010528591003906422,1
PYPL,SRE,0.00050805614396091,5
PYPL,STE,0.0004548878951102662,5
PYPL,STLD,0.0008494110608678726,30
PYPL,STT,0.0008115719378153709,1
PYPL,STX,0.0005203441859218906,10
PYPL,STZ,0.0005346102630119686,1
PYPL,SWK,0.0013291003436150404,1
PYPL,SWKS,0.001124697141025411,1
PYPL,SYF,0.0014721497528082516,1
PYPL,SYK,0.0004757691141755258,10
PYPL,SYY,0.00043623126503693205,5
PYPL,T,0.001605642735582409,5
PYPL,TAP,0.0007389335156902888,1
PYPL,TDG,0.0008405385695998995,1
PYPL,TDY,0.0007468846273281875,1
PYPL,TECH,0.002094715615816857,1
PYPL,TEL,0.0010232213039520278,1
PYPL,TER,0.0006443604215250439,1
PYPL,TFC,0.0007824483714243814,10
PYPL,TFX,0.0012101204401116618,1
PYPL,TGT,0.0010632986658281795,1
PYPL,TJX,0.0004968620335732799,1
PYPL,TMO,0.000875823091323716,1
PYPL,TMUS,0.0004434484875983973,5
PYPL,TPR,0.0013410427781345021,1
PYPL,TRGP,0.0004126663048034488,5
PYPL,TRMB,0.0011110561936824481,1
PYPL,TROW,0.0009447905596616848,1
PYPL,TRV,0.0007468667657141826,5
PYPL,TSCO,0.00043219359440920533,1
PYPL,TSLA,-0.0010185724175197878,5
PYPL,TSN,0.001007325700786414,1
PYPL,TT,0.0006948993551999584,5
PYPL,TTWO,0.0012134128931991475,1
PYPL,TXN,0.0008585178681049879,1
PYPL,TXT,0.0006962826529976944,5
PYPL,TYL,0.0008818532673681412,1
PYPL,UAL,0.000743989623051284,10
PYPL,UBER,-0.001599861853805537,5
PYPL,UDR,0.0010133041693367237,60
PYPL,UHS,0.0008327001604026153,1
PYPL,ULTA,0.001182131910162241,1
PYPL,UNH,0.0006424374578343357,20
PYPL,UNP,0.0003238559922620301,1
PYPL,UPS,0.0008121485265937219,1
PYPL,URI,0.002103686514608776,1
PYPL,USB,0.0005177043554617007,10
PYPL,V,0.0005513828622833993,1
PYPL,VICI,0.0010511806035885052,1
PYPL,VLO,0.0004405953272559241,5
PYPL,VLTO,0.0011799926133000541,1
PYPL,VMC,-0.00027130667034112795,1
PYPL,VRSK,0.00037282863621411304,5
PYPL,VRSN,0.0011224933114443504,1
PYPL,VRTX,0.0005805305659488553,10
PYPL,VST,0.0005189989305148872,5
PYPL,VTR,0.0009520652576696174,60
PYPL,VTRS,0.001351167476971566,1
PYPL,VZ,0.00033558899018634194,60
PYPL,WAB,0.0009453250617759547,5
PYPL,WAT,0.0008495550412143542,1
PYPL,WBA,0.0008549646519817021,60
PYPL,WBD,0.004221756533065858,1
PYPL,WDC,-0.0008556566439991745,180
PYPL,WEC,0.0005443839364334914,60
PYPL,WELL,0.0005391399391431112,5
PYPL,WFC,0.0006637964897419392,10
PYPL,WM,0.00028985996467776893,5
PYPL,WMB,0.0007603031849155903,5
PYPL,WMT,0.0004556773871449949,20
PYPL,WRB,0.00045894577830577534,5
PYPL,WRK,0.0014043334403058597,1
PYPL,WST,0.0011393911443552391,1
PYPL,WTW,-0.0002144126303979782,1
PYPL,WY,0.0007511745762768309,60
PYPL,WYNN,0.002903756060287582,1
PYPL,XEL,0.0005597575235234185,5
PYPL,XOM,0.0014828015823168449,1
PYPL,XYL,0.0004592068555221169,1
PYPL,YUM,0.0004941355110160845,60
PYPL,ZBH,0.00022446520735726049,180
PYPL,ZBRA,0.001943205757117952,1
PYPL,ZTS,0.0007143554839493387,20
QCOM,QRVO,0.0020692739848336677,20
QCOM,RCL,0.0004278808704290573,1
QCOM,REG,0.0010153943156096983,60
QCOM,REGN,0.00045592392565004176,5
QCOM,RF,0.00100492759646061,1
QCOM,RHI,0.00044818058701550696,60
QCOM,RJF,0.00019750362119469233,10
QCOM,RL,0.0006286731388786119,5
QCOM,RMD,0.0009000627092357761,60
QCOM,ROK,0.000639947946089646,1
QCOM,ROL,0.0003312826102236573,20
QCOM,ROP,0.000383648105947578,1
QCOM,ROST,-0.0008412325371931574,5
QCOM,RSG,-0.000568044649211379,1
QCOM,RTX,-0.0005130340745283863,20
QCOM,RVTY,0.0007254874977366075,60
QCOM,SBAC,0.0005343589181997429,1
QCOM,SBUX,0.001643927527600949,30
QCOM,SCHW,0.0012260151728558364,1
QCOM,SHW,0.00033591870016917724,60
QCOM,SJM,-0.0003510612276798281,1
QCOM,SLB,0.0006356052976199014,20
QCOM,SMCI,0.0015395930309942598,1
QCOM,SNA,0.001191055466386003,1
QCOM,SNPS,0.0009772066690742827,1
QCOM,SO,-0.000601074028342891,1
QCOM,SOLV,0.0,1
QCOM,SPG,0.0006193994090281258,30
QCOM,SPGI,0.0005486227520810263,1
QCOM,SRE,0.00037899417423812063,20
QCOM,STE,0.0007329507143060522,1
QCOM,STLD,0.00028121877593113506,180
QCOM,STT,0.0004879610234671981,1
QCOM,STX,0.0008495410359883773,1
QCOM,STZ,-0.00035795677056150744,120
QCOM,SWK,0.0009280598423744293,1
QCOM,SWKS,0.0013555754331444807,1
QCOM,SYF,0.0008659531351891714,1
QCOM,SYK,0.0004317207263929417,120
QCOM,SYY,-0.0003479919307969154,1
QCOM,T,0.001605709128013034,5
QCOM,TAP,0.0008151961256586605,120
QCOM,TDG,0.0007462149537167907,1
QCOM,TDY,0.0009520646987206529,1
QCOM,TECH,-0.0004323141189987628,5
QCOM,TEL,0.0005312719552884129,1
QCOM,TER,0.0013264189331833093,30
QCOM,TFC,0.0008887677468902382,1
QCOM,TFX,0.001950110539464465,60
QCOM,TGT,0.000551663111319295,30
QCOM,TJX,-0.00032748630582769486,180
QCOM,TMO,0.0005059084875177005,1
QCOM,TMUS,0.0004652041955260707,5
QCOM,TPR,-0.00037313849272552473,5
QCOM,TRGP,0.000619587274311489,20
QCOM,TRMB,0.000677716317847389,60
QCOM,TROW,0.0005548500832004217,120
QCOM,TRV,0.00025925307358631275,1
QCOM,TSCO,-0.00025143579882981354,120
QCOM,TSLA,-0.0006581019967885358,60
QCOM,TSN,0.00038392869200259944,20
QCOM,TT,0.0006017202299496832,120
QCOM,TTWO,0.0010328748363047549,120
QCOM,TXN,0.0008743170962049097,10
QCOM,TXT,0.000190908974457798,1
QCOM,TYL,0.0011482335810802738,1
QCOM,UAL,0.0008813317672935431,60
QCOM,UBER,-0.0026635620198047576,5
QCOM,UDR,0.0012009778325297491,60
QCOM,UHS,0.00027759318983890065,10
QCOM,ULTA,-0.0004284219893421513,10
QCOM,UNH,0.0004345291124770632,30
QCOM,UNP,0.0005192803834606249,60
QCOM,UPS,0.00042832093139016377,180
QCOM,URI,0.0010976249371610273,1
QCOM,USB,0.0008624366791771694,120
QCOM,V,0.0006002752960105026,10
QCOM,VICI,0.00041366829684772095,1
QCOM,VLO,0.0004530105831578439,20
QCOM,VLTO,0.0002143096358725163,1
QCOM,VMC,0.0012020378082441218,120
QCOM,VRSK,0.0004338332556438919,20
QCOM,VRSN,0.00030057072723932063,10
QCOM,VRTX,0.0004178649057754187,5
QCOM,VST,0.0005135856991636627,60
QCOM,VTR,0.001289223115031891,60
QCOM,VTRS,0.0007966599314446246,1
QCOM,VZ,0.00024218756867104004,5
QCOM,WAB,0.00030508008633153133,60
QCOM,WAT,0.0006628798431834942,1
QCOM,WBA,0.0014556198719409095,10
QCOM,WBD,0.0009699581336662672,1
QCOM,WDC,0.0007175657329812644,10
QCOM,WEC,0.0005795797343292959,60
QCOM,WELL,0.00048029859888816756,60
QCOM,WFC,0.00044041289997856004,60
QCOM,WM,-0.0003330580207536252,120
QCOM,WMB,0.0005761924635553356,120
QCOM,WMT,0.0004255811064293591,30
QCOM,WRB,0.000513945688544316,180
QCOM,WRK,0.0014172760323580363,1
QCOM,WST,-0.0004968192391962007,20
QCOM,WTW,0.0006984542881308973,60
QCOM,WY,0.0009842506866661045,60
QCOM,WYNN,0.0008452673609079165,1
QCOM,XEL,0.00024870008931705416,60
QCOM,XOM,0.00046451576502142455,5
QCOM,XYL,0.0004137590283022346,60
QCOM,YUM,0.000351913046684349,20
QCOM,ZBH,-0.0004979230530001836,10
QCOM,ZBRA,0.001759041684321168,1
QCOM,ZTS,-0.000535130909087834,120
QRVO,RCL,-0.0008395633349665893,10
QRVO,REG,0.0011353668906076708,1
QRVO,REGN,0.0005770241376107354,120
QRVO,RF,-0.0018769886779433156,5
QRVO,RHI,0.0014801292841344453,1
QRVO,RJF,0.0008838322056260017,10
QRVO,RL,0.0005192951623287274,1
QRVO,RMD,0.001488330062378198,5
QRVO,ROK,-0.0013925394679566135,5
QRVO,ROL,0.0005975485885573666,1
QRVO,ROP,-0.0005521937008302226,10
QRVO,ROST,0.00027497667071505876,30
QRVO,RSG,-0.0005140662833747517,1
QRVO,RTX,-0.00028524208808015076,1
QRVO,RVTY,0.0012391109479329182,1
QRVO,SBAC,0.0010965099131010285,1
QRVO,SBUX,-0.0006273899086211682,5
QRVO,SCHW,0.0010544398608494396,1
QRVO,SHW,-0.0003239496703677899,1
QRVO,SJM,0.0005105491758069257,5
QRVO,SLB,-0.0006547283847511101,1
QRVO,SMCI,-0.0017892355574390055,180
QRVO,SNA,0.0022976888814407984,1
QRVO,SNPS,0.0009080578563912602,1
QRVO,SO,-0.00047383785491218923,1
QRVO,SOLV,0.0,1
QRVO,SPG,0.000741644256254232,1
QRVO,SPGI,0.0007160969221947389,5
QRVO,SRE,0.0011330961153892087,1
QRVO,STE,-0.0004964681624003353,5
QRVO,STLD,0.0013371462387668587,1
QRVO,STT,0.00081688442949555,30
QRVO,STX,-0.00038734459587869396,120
QRVO,STZ,0.0002869030724410466,20
QRVO,SWK,0.0016713132446569033,1
QRVO,SWKS,0.000764979877053897,1
QRVO,SYF,0.0020877665924372356,1
QRVO,SYK,-0.0007321674182467593,1
QRVO,SYY,-0.00048791179927925937,5
QRVO,T,-0.00036350046320108404,1
QRVO,TAP,0.0008825422781832371,1
QRVO,TDG,0.0005719739912671954,1
QRVO,TDY,0.001978363991844796,1
QRVO,TECH,-0.0006813327513237986,20
QRVO,TEL,0.0013146065940067694,1
QRVO,TER,0.0012035727458748608,1
QRVO,TFC,-0.0012808685163304891,5
QRVO,TFX,0.0013417465590993976,5
QRVO,TGT,-0.000432857752108615,5
QRVO,TJX,-0.0007004112753746038,1
QRVO,TMO,0.0007779664723757053,1
QRVO,TMUS,0.000705598252292182,5
QRVO,TPR,-0.0010940103431516014,5
QRVO,TRGP,-0.00037910354244974023,5
QRVO,TRMB,0.001076704475925261,1
QRVO,TROW,-0.0005415452217956229,5
QRVO,TRV,-0.00039909716707910685,5
QRVO,TSCO,0.000773184452656833,10
QRVO,TSLA,-0.0012473891860599012,5
QRVO,TSN,0.0007098928550660816,10
QRVO,TT,0.0010557183845581336,1
QRVO,TTWO,-0.0007471876450576347,5
QRVO,TXN,-0.00030721875946578605,180
QRVO,TXT,0.0008708974158312363,180
QRVO,TYL,0.0010977803694052085,1
QRVO,UAL,0.0006518673892618763,60
QRVO,UBER,-0.0011391669867198545,5
QRVO,UDR,0.0023112202185135025,1
QRVO,UHS,0.0012962832242197938,1
QRVO,ULTA,0.0005300796030015461,20
QRVO,UNH,-0.00027483672110925535,60
QRVO,UNP,0.0005098713436514705,10
QRVO,UPS,0.0003703805633952484,1
QRVO,URI,0.0016478396604837652,1
QRVO,USB,-0.0007931330218770828,5
QRVO,V,-0.00017716573010285007,1
QRVO,VICI,0.0007740090406764924,1
QRVO,VLO,-0.0005909615871858009,1
QRVO,VLTO,0.0009295386368387596,5
QRVO,VMC,0.0005591504306915235,180
QRVO,VRSK,-0.0011400076481478142,1
QRVO,VRSN,0.000996233126290836,1
QRVO,VRTX,-0.0005499960539364388,1
QRVO,VST,0.0014512332209284254,1
QRVO,VTR,-0.0005368055167409595,5
QRVO,VTRS,0.0006840700643877152,10
QRVO,VZ,0.0002404828257903945,180
QRVO,WAB,-0.00039727671063213474,180
QRVO,WAT,0.0017410496368688447,1
QRVO,WBA,0.0003591642829733068,10
QRVO,WBD,-0.0035775722666204057,10
QRVO,WDC,0.0005607990564176672,5
QRVO,WEC,0.0010640567962152696,5
QRVO,WELL,-0.0005816051152929025,5
QRVO,WFC,-0.0002966595521343332,30
QRVO,WM,-0.0008848709872223847,1
QRVO,WMB,-0.0009623307015379538,1
QRVO,WMT,-0.0005377423579069425,1
QRVO,WRB,-0.00047314328007754,10
QRVO,WRK,0.002704232940581121,1
QRVO,WST,0.000981783229910146,5
QRVO,WTW,0.00016165741516765611,180
QRVO,WY,0.0011329467434961005,1
QRVO,WYNN,-0.0007328530578929389,180
QRVO,XEL,-0.00037103885623018313,1
QRVO,XOM,-0.0003986148207376652,1
QRVO,XYL,0.0005092599224969572,5
QRVO,YUM,-0.0009936445196699988,5
QRVO,ZBH,0.0006106141375684852,1
QRVO,ZBRA,0.0013239981979228574,1
QRVO,ZTS,-0.0011370891308531516,10
RCL,REG,0.00046223112848615895,1
RCL,REGN,-0.0005332162782996516,5
RCL,RF,0.0007875099649092184,1
RCL,RHI,-0.00037845022094659333,10
RCL,RJF,0.0011349999448010731,1
RCL,RL,0.0009644157996044874,60
RCL,RMD,-0.0005744666749539352,30
RCL,ROK,0.001953943626431681,1
RCL,ROL,-0.0005983420651861216,30
RCL,ROP,0.000422269092044848,1
RCL,ROST,0.0005829168284201395,1
RCL,RSG,0.00033833387311406945,1
RCL,RTX,-0.0002302807028897972,180
RCL,RVTY,-0.0009763087885775484,5
RCL,SBAC,0.0011446309304607028,1
RCL,SBUX,0.0004610510181890056,1
RCL,SCHW,0.0006936707840537234,1
RCL,SHW,-0.0003523085355716406,180
RCL,SJM,0.0006627146804839373,1
RCL,SLB,0.0004244847379009513,30
RCL,SMCI,0.0022256378896175007,5
RCL,SNA,0.0006961840287820582,1
RCL,SNPS,0.0005893733351584807,5
RCL,SO,-0.0002677066802340899,5
RCL,SOLV,0.0,1
RCL,SPG,0.0011538160039766229,1
RCL,SPGI,-0.0004148661325124123,180
RCL,SRE,0.0006386213196620005,180
RCL,STE,-0.0007668700796938572,20
RCL,STLD,0.0009602258411043195,1
RCL,STT,0.00099925998643562,1
RCL,STX,0.0007688246981483763,60
RCL,STZ,0.0004916506909364545,10
RCL,SWK,0.0007728807933218106,1
RCL,SWKS,0.0005192646211249793,20
RCL,SYF,0.0009232444591901282,1
RCL,SYK,0.00048415780847191884,60
RCL,SYY,0.0009153595812946574,1
RCL,T,-0.000499034286978668,20
RCL,TAP,-0.0006919041705082473,5
RCL,TDG,0.0029487255241504163,1
RCL,TDY,0.0006220293511712481,1
RCL,TECH,0.001131696104789335,120
RCL,TEL,-0.00040687363520463133,5
RCL,TER,-0.00080931884140484,180
RCL,TFC,-0.0011449422541519648,1
RCL,TFX,-0.0008669403350129092,10
RCL,TGT,0.0008411252417048212,120
RCL,TJX,0.00038225223793545397,1
RCL,TMO,0.0006294509978880432,180
RCL,TMUS,-0.00042858650319000334,20
RCL,TPR,0.0012673923195104105,1
RCL,TRGP,0.000774091877823667,180
RCL,TRMB,0.0007545591850651158,1
RCL,TROW,0.0005407743842736399,10
RCL,TRV,-0.0004207719037907327,10
RCL,TSCO,-0.0017621464974150033,10
RCL,TSLA,0.0004876813597543832,1
RCL,TSN,-0.0006874846887120373,5
RCL,TT,0.0013478354077324777,1
RCL,TTWO,0.0006784449521092037,60
RCL,TXN,-0.00040629625426598294,60
RCL,TXT,0.0010403275151389991,1
RCL,TYL,0.001339484223017619,1
RCL,UAL,-0.0010089631728929746,10
RCL,UBER,0.0010777409078972415,1
RCL,UDR,0.0008347460782678832,1
RCL,UHS,0.0009496823577669004,1
RCL,ULTA,0.0011991472398943776,1
RCL,UNH,-0.0005702434626489902,120
RCL,UNP,0.0007816041251312348,30
RCL,UPS,0.00046903539825939435,20
RCL,URI,0.0036519467875280156,1
RCL,USB,-0.0008155506832749779,10
RCL,V,0.0003471047917577674,60
RCL,VICI,0.000404808500553544,180
RCL,VLO,0.00044626031279984074,10
RCL,VLTO,0.0004065643634478202,1
RCL,VMC,0.00166992755625035,1
RCL,VRSK,-0.00036465760788926004,20
RCL,VRSN,-0.0006126160337426076,120
RCL,VRTX,-0.0005919517325869084,1
RCL,VST,-0.0005532930133885716,1
RCL,VTR,0.0006686147796641724,1
RCL,VTRS,0.0013674326747575344,1
RCL,VZ,-0.0003466682196133116,5
RCL,WAB,0.0007873518993374362,1
RCL,WAT,-0.0007136791343890945,20
RCL,WBA,0.000888219669803111,10
RCL,WBD,-0.000965418513405103,180
RCL,WDC,-0.0011564043279990352,5
RCL,WEC,-0.0004053103510484864,5
RCL,WELL,-0.001437523410330122,10
RCL,WFC,0.000381075753649453,180
RCL,WM,-0.00027622361420805196,5
RCL,WMB,-0.0003358906280577805,180
RCL,WMT,-0.00027559936396642505,30
RCL,WRB,-0.00033966794367659453,120
RCL,WRK,-0.001047106573435593,5
RCL,WST,0.0028846203205210785,10
RCL,WTW,0.00048459807806873305,60
RCL,WY,0.0002841986740366991,5
RCL,WYNN,0.0008981652963104722,1
RCL,XEL,-0.0014402141664312878,1
RCL,XOM,-0.00029919165320690765,1
RCL,XYL,-0.0005171627498989452,10
RCL,YUM,-0.00024997260200597144,120
RCL,ZBH,-0.00104018795524819,180
RCL,ZBRA,-0.0010172489060697853,180
RCL,ZTS,-0.00042713409061487283,5
REG,REGN,-0.0006574890464689307,20
REG,RF,0.0010283927973143811,1
REG,RHI,0.003280202052694893,1
REG,RJF,0.0028446160595340685,1
REG,RL,0.000563771135952651,5
REG,RMD,-0.0015968568163533044,5
REG,ROK,0.001387633731684867,1
REG,ROL,-0.0020727676686443986,30
REG,ROP,-0.0012631084358091494,5
REG,ROST,-0.0004913113470298364,20
REG,RSG,-0.0006040766972217966,30
REG,RTX,0.0005747428809686894,1
REG,RVTY,0.0025664131705277985,1
REG,SBAC,0.0026223975589103627,1
REG,SBUX,-0.00030777591047955805,120
REG,SCHW,0.0010163759662364658,1
REG,SHW,0.0024571657495857887,1
REG,SJM,-0.001527883713308719,30
REG,SLB,0.0007361626987735056,1
REG,SMCI,-0.0013164638094648091,5
REG,SNA,0.0020368939842012636,1
REG,SNPS,-0.0008490818345751131,10
REG,SO,-0.0009047421243003644,1
REG,SOLV,0.0,1
REG,SPG,0.001340656010555689,1
REG,SPGI,-0.0005157067304312467,20
REG,SRE,0.002771101822101377,1
REG,STE,0.0024992438043362954,1
REG,STLD,-0.0007381086287257807,5
REG,STT,0.0030778927118382047,1
REG,STX,0.000674692571962617,1
REG,STZ,0.0004932749020648523,1
REG,SWK,0.0008856515446267991,1
REG,SWKS,-0.001071389146070794,5
REG,SYF,0.0036178263362171737,1
REG,SYK,0.0018559581021394742,1
REG,SYY,0.0011254738525235545,1
REG,T,0.0008848069808448536,1
REG,TAP,0.0013351497526828252,5
REG,TDG,-0.0006341474160574953,10
REG,TDY,0.002148904460301414,1
REG,TECH,0.0006907839719944465,5
REG,TEL,-0.0011530795608776835,10
REG,TER,-0.0004495719042858516,5
REG,TFC,0.0009230327068090956,10
REG,TFX,0.0028839008528503533,1
REG,TGT,-0.00041002173664303183,30
REG,TJX,0.0005817989435594668,1
REG,TMO,0.0018533191436220886,1
REG,TMUS,-0.0006568400555865644,1
REG,TPR,0.0012407849141827642,1
REG,TRGP,0.001187012088918423,5
REG,TRMB,-0.0005616137872642658,30
REG,TROW,0.0005940739209729923,10
REG,TRV,0.001406565839667941,1
REG,TSCO,0.00042326782555854726,1
REG,TSLA,-0.0008080215050349344,120
REG,TSN,0.0006932850181694444,1
REG,TT,-0.0017017445552161127,10
REG,TTWO,-0.0005245556378854371,1
REG,TXN,0.0007981307040097572,1
REG,TXT,0.00390461352121039,1
REG,TYL,0.0012228569354128965,1
REG,UAL,-0.0004705214222517568,1
REG,UBER,-0.0007273239280835678,5
REG,UDR,0.0018239423287894935,1
REG,UHS,0.0029764488686090103,1
REG,ULTA,0.0003945739064760333,5
REG,UNH,-0.0006944082585546021,1
REG,UNP,0.000975566031181641,1
REG,UPS,0.00043437804245351333,1
REG,URI,0.0015418447175675964,1
REG,USB,-0.0010559755932338841,5
REG,V,-0.0002746373212801917,120
REG,VICI,0.0009373847536496246,1
REG,VLO,-0.0006177731384053686,1
REG,VLTO,0.0007552310170188573,1
REG,VMC,0.001499985766039444,1
REG,VRSK,-0.0008451719852533257,10
REG,VRSN,0.0010606397355743145,1
REG,VRTX,0.00031582361325700975,20
REG,VST,0.002450090615417841,1
REG,VTR,0.0026004827237638374,1
REG,VTRS,0.0021366954828203554,1
REG,VZ,-0.0003138171346718509,10
REG,WAB,-0.0006903224106045037,30
REG,WAT,0.004651119472774697,1
REG,WBA,0.0005906265469108145,10
REG,WBD,0.0017669966421425022,1
REG,WDC,0.0008751982190917312,1
REG,WEC,-0.0010230495889669976,30
REG,WELL,-0.0018426435920627891,20
REG,WFC,0.0003929845469040468,1
REG,WM,0.0005682239257647982,1
REG,WMB,0.0019307404589935066,1
REG,WMT,-0.00026646323512843103,5
REG,WRB,-0.001128754163943203,10
REG,WRK,0.0028468004195175423,1
REG,WST,0.0010600617846728494,5
REG,WTW,0.002137864074471835,1
REG,WY,-0.001493322369277702,20
REG,WYNN,0.00026758378739871123,10
REG,XEL,0.0007094763685324258,5
REG,XOM,-0.0003408461408642079,180
REG,XYL,0.0016786758447434398,1
REG,YUM,0.0011543918925378137,1
REG,ZBH,0.0025272749678722658,1
REG,ZBRA,0.0015246028388865183,1
REG,ZTS,-0.0013235926545410515,5
REGN,RF,-0.0006193406487406519,20
REGN,RHI,0.00030578498025537007,10
REGN,RJF,0.00027286185212344174,60
REGN,RL,-0.00045591480037388373,1
REGN,RMD,0.0008298798937740472,1
REGN,ROK,-0.0007253019048602802,1
REGN,ROL,0.0012934744173881646,1
REGN,ROP,-0.00018696187364024156,5
REGN,ROST,0.00034870021322746267,30
REGN,RSG,0.0005854855041267622,1
REGN,RTX,0.0002740939565205883,10
REGN,RVTY,0.0005956612501663269,30
REGN,SBAC,-0.000420348307310977,20
REGN,SBUX,-0.00037240164465965364,20
REGN,SCHW,-0.0003981343502032634,30
REGN,SHW,-0.0004330440857531473,180
REGN,SJM,0.0006825556066703184,1
REGN,SLB,0.0005371507477610654,5
REGN,SMCI,-0.0012174468707669003,10
REGN,SNA,0.0003636461469914249,180
REGN,SNPS,-0.00030409349690460505,5
REGN,SO,0.00033420820397428214,120
REGN,SOLV,0.0,1
REGN,SPG,0.0006344545542120863,1
REGN,SPGI,0.000532293904060591,30
REGN,SRE,0.00036947217987136404,180
REGN,STE,0.0007498069815484985,1
REGN,STLD,0.0011392221411781174,5
REGN,STT,-0.0005873062985393287,1
REGN,STX,0.0003855118335605679,5
REGN,STZ,0.00019185894323433107,10
REGN,SWK,0.0008203524149134842,120
REGN,SWKS,0.0005366233817650931,30
REGN,SYF,-0.0006546424554420569,30
REGN,SYK,-0.0006461499996052882,5
REGN,SYY,0.0004498139355114333,1
REGN,T,0.0003107634445409848,1
REGN,TAP,0.0013267618306049517,1
REGN,TDG,-0.00034762403332079035,20
REGN,TDY,0.0004437863233868339,1
REGN,TECH,0.0010702810060415555,1
REGN,TEL,0.0006324101066410573,5
REGN,TER,-0.0007512244234693191,1
REGN,TFC,0.000608447489094909,5
REGN,TFX,0.0007650484119761517,1
REGN,TGT,-0.00048729839818222417,5
REGN,TJX,0.0002620998224495733,5
REGN,TMO,0.0003938321729618419,10
REGN,TMUS,0.0003166664581429127,1
REGN,TPR,-0.0010246630760329853,1
REGN,TRGP,0.0004881198248202238,5
REGN,TRMB,0.00048779731476734586,30
REGN,TROW,0.00034573478942021577,1
REGN,TRV,0.0003078749945443968,1
REGN,TSCO,-0.0006068904560149228,5
REGN,TSLA,-0.0004922358318926293,60
REGN,TSN,0.0005951721533205674,5
REGN,TT,0.0009071166940574476,5
REGN,TTWO,0.00037171404047910047,120
REGN,TXN,-0.00044532273315258183,1
REGN,TXT,0.0005098319346302287,180
REGN,TYL,-0.0004987372922586343,10
REGN,UAL,0.00034238767889575806,1
REGN,UBER,-0.0007277315161665911,1
REGN,UDR,0.0009680135112640699,1
REGN,UHS,0.00045946837290521136,5
REGN,ULTA,0.0009287067440649676,20
REGN,UNH,0.00031423775353630733,30
REGN,UNP,0.0006680084495488678,1
REGN,UPS,0.00045582891856249525,5
REGN,URI,0.0008861323408074821,120
REGN,USB,0.0007403854037123091,5
REGN,V,0.0003598938445206923,10
REGN,VICI,0.00048042168533555624,1
REGN,VLO,-0.0006303038624971595,30
REGN,VLTO,-0.0003324789065235242,20
REGN,VMC,0.0005521740945078426,5
REGN,VRSK,-0.0006018019329233011,5
